"","municipality","code","DP","state","eb_ntp_2003","eb_ntp_2004","eb_ntp_2005","eb_ntp_2006","eb_ntp_2007","eb_ntp_2008","eb_ntp_2009","eb_ntp_2010","eb_ntp_2011","eb_ntp_2012","eb_ntp_2013","eb_ntp_2014","eb_ntp_2015","eb_ntp_2016","eb_ntp_2017","eb_ntp_2018","eb_nmr_2003","eb_nmr_2004","eb_nmr_2005","eb_nmr_2006","eb_nmr_2007","eb_nmr_2008","eb_nmr_2009","eb_nmr_2010","eb_nmr_2011","eb_nmr_2012","eb_nmr_2013","eb_nmr_2014","eb_nmr_2015","eb_nmr_2016","eb_nmr_2017","eb_nmr_2018","eb_ndvr_2010","eb_ndvr_2011","eb_ndvr_2012","eb_ndvr_2013","eb_ndvr_2014","eb_ndvr_2015","eb_ndvr_2016","eb_ndvr_2017","eb_ndvr_2018","eb_npir_2010","eb_npir_2011","eb_npir_2012","eb_npir_2013","eb_npir_2014","eb_npir_2015","eb_npir_2016","eb_npir_2017","eb_npir_2018","eb_nubr_1998","eb_nubr_1999","eb_nubr_2000","eb_nubr_2001","eb_nubr_2002","eb_nubr_2003","eb_nubr_2004","eb_nubr_2005","eb_nubr_2006","eb_nubr_2007","eb_nubr_2008","eb_nubr_2009","eb_nubr_2010","eb_nubr_2011","eb_nubr_2012","eb_nubr_2013","eb_nubr_2014","eb_nubr_2015","nimr2005","nimr2006","nimr2007","nimr2008","nimr2009","nimr2010","nimr2011","nimr2012","nimr2013","nimr2014","nimr2015","Litr2005","Litr2018","nmpr_2005","nmpr_2018","nmrpr_2005","nmrpr_2018"
"626","San José",17665,17,"Caldas",9999.05545142635,9999.03534377975,9990.1017904112,9991.92199519718,9993.93976893648,9993.04000811571,9995.08794302258,9994.0995879383,9990.1406595795,9997.09452369714,9997.690835957,9996.44156048015,9997.89361840642,9996.36670768981,9997.85644205264,9994.20198855126,9990.94312575831,9992.76883047293,9993.1744395821,9992.68726711305,9993.89778235301,9994.88439213149,9996.01963932054,9995.45977093308,9995.8807664295,9996.49620012879,9996.99962731121,9997.78733596338,9998.18269013743,9998.01153748572,9998.45007860059,9997.97478181078,9997.55948139582,9996.78906543748,9997.20621487085,9997.35954334573,9997.14280453277,9996.87992642974,9982.88910860521,9989.37719124475,9992.21247274746,9991.18344843482,9994.2111608839,9994.37734131058,9994.15182456777,9991.59494727599,9990.79150403627,9983.13774205911,9989.28682429495,9990.85440503463,94.4755666217882,94.433893801425,95.4288109457605,94.8284727809696,93.5333824046724,93.8420550374213,93.7950016045795,93.6888333030795,93.5021140918429,92.9703098256461,93.6591624268583,93.7649019894776,93.3813683086466,93.1761656923666,92.5562809811828,92.6038699538356,92.6702338426432,91.9666734262012,976.8,977.5,978.19,978.89,979.58,980.28,980.28,980.28,980.629541093599,980.629541093599,982.942373887023,79.91978,89.17497,28.14351,60.1,19.24639,51.7
"627","Sapuyes",52720,52,"Nariño",9999.52026107333,9999.41176180864,9999.28720406166,9999.30139604737,9998.0843597833,9995.49613524515,9998.19759226323,9998.16418508354,9998.78946236813,9996.29806896632,9993.43501938198,9997.77890875361,9999.06995999128,9992.76311356887,9994.3215842563,9997.71355435839,9997.94851367982,9997.77682932848,9997.5490475617,9998.63861917156,9998.8372130547,9996.59027647668,9998.86059513101,9998.87141767936,9998.76327678572,9997.71528256008,9998.75809452052,9998.79128874514,9997.93156859207,9998.79676623159,9995.67699202608,9999.26953567753,9997.38980198298,9995.17136002117,9995.04348891487,9995.14247589813,9996.27258105558,9994.75111625841,9993.03545171847,9997.18813621963,9997.26678913057,9992.46219314015,9991.63279020169,9988.53823974574,9989.73566639674,9972.47936821669,9980.16950293537,9968.4942429242,9975.42293145039,9996.17505935398,93.4121139563224,93.5233364703485,93.7131132816321,92.2038748189075,94.0962090013968,93.157680508856,92.3888207801449,93.3346095262823,92.1572727043747,91.6462929104163,91.0898861476101,90.8201705084206,90.2303631222073,91.5328909624299,91.2425332757517,91.6762854830203,90.8329221694207,90.8369466002407,980.89,981.31,981.74,982.16,982.59,983.01,983.917284217548,983.94966826963,984.306110782618,984.130061869354,985.70522204,92.78391,91.31726,32.36175,57,30.15873,56.3
"628","Zetaquira",15897,15,"Boyacá",9996.97101279429,9999.18486492161,9998.74121995814,9997.98038553445,9998.22536699623,9998.21582631417,9994.92533246161,9998.15493860691,9995.90334797651,9995.89060113024,9995.99787825715,9996.12611257277,9995.608614337,9997.24255509207,9993.47735057,9995.22130824177,9999.13557400965,9991.21901709254,9999.31444550865,9997.4694035551,9998.17780141112,9998.37638066532,9999.30715632659,9998.98518506335,9998.78659187254,9998.58863720046,9999.31610258111,9999.30202427519,9999.47503935622,9997.53930166687,9999.5449549489,9999.49603141929,9987.07102403016,9985.18937101072,9981.42163899453,9990.81870180024,9984.44425140214,9987.50135663362,9976.83377707862,9976.21620549255,9972.66211702044,9982.8296890938,9962.27623678923,9968.14277770973,9983.73926879784,9982.08240741548,9974.03145115896,9977.04629570023,9972.29832686225,9980.67012612407,94.0493148122329,93.976136009436,93.1085718478064,94.4797263985444,93.4957343035528,94.1992523619869,92.5905943985627,91.9243749466015,92.5187098403315,92.0320990183391,91.420583489768,91.8720042132653,90.7264092076753,90.0527234867318,90.1515891443659,91.7966987549371,91.0062820382538,90.9240942082109,974.49,974.49,974.49,974.49,974.49,974.49,974.49,976.774179855425,976.774179855425,976.774179855425,974.53888293,83.36294,85.87316,32.15215,49.3,22.27488,39.2
"629","Santa Sofía",15696,15,"Boyacá",9998.90497540522,9998.91259746634,9998.36746054332,9997.11967173019,9997.45549247435,9994.51645217531,9997.53712270293,9994.67454239984,9996.47463565986,9996.4923469928,9993.83076786982,9996.93655211797,9993.32300990946,9992.9780953475,9987.06834802425,9993.41227586141,9997.0884321324,9998.945983052,9999.12353641025,9999.08455007415,9999.19225702562,9999.13793974487,9999.16926920724,9999.11186131162,9998.63110547895,9999.20098759776,9999.22870759059,9999.23387288503,9999.36464653607,9998.61612089676,9999.49700605438,9999.43287584005,9993.61341660122,9993.31952275942,9995.05943227519,9974.79373928995,9979.40628156747,9963.43472151713,9982.38419603356,9957.69407636863,9943.87685080895,9990.84706663352,9985.59378225391,9981.94119864282,9983.56376286597,9991.97878928547,9972.01772712096,9972.10458461577,9963.0589622664,9969.63393635464,93.2514952800002,93.3871722210992,92.4645842696768,93.4984889151939,91.1141953985341,92.3816089216761,92.0041704825857,91.4749525224474,91.1802799052165,90.9525698378172,90.4163478155526,91.2573866578517,90.8791050133942,87.4256439646047,89.7598782651455,90.7117852215275,91.0102373996278,90.8134799780545,977.54,978.44,979.34,980.24,981.13,982.03,982.03,982.479834718171,982.479834718171,984.231851246354,985.50247315,76.85318,90.41865,35.54077,68.6,24.66726,63.5
"630","Chalán",70230,70,"Sucre",9998.79276393451,9998.99654343702,9998.9393475515,9998.00649867908,9997.61472136726,9996.51008687609,9993.26394103928,9997.58807339367,9996.97728822058,9992.94724298689,9994.84257691995,9997.17488268089,9997.85089337891,9993.09354152642,9995.54130314851,9997.45533848733,9987.09908603001,9989.31077421453,9988.61270942108,9997.97101617089,9998.6498594521,9998.12603826906,9998.3335095464,9998.60158607614,9998.72743969622,9998.63674930108,9998.36652056985,9998.09961118451,9998.53843572106,9998.66905095925,9998.76285513635,9998.25750897104,9997.72548796776,9991.97605912115,9996.6037048544,9994.48523678407,9996.08076822239,9992.28109959887,9994.18105943729,9990.62047541233,9994.73276902717,9994.40854158831,9985.39724813393,9991.97309582517,9986.41678514052,9988.22154269495,9981.32125883336,9988.90608751386,9983.1939649136,9985.14816859284,93.0238105745099,92.7061403251269,93.1689147340866,92.3850068582406,92.6274921602489,92.2072786712905,92.3459412597618,92.5407925407925,92.5028237279458,92.2073589731074,92.9350163345244,92.1796432682523,92.3471111892644,92.2217197493378,91.5503875968992,91.4406942209224,91.2060967528164,91.3499703088336,966.67,967.43,968.19,968.95,969.71,970.48,973.432,973.624571542172,973.624571542172,974.60765763123,973.3620553,65.90815,78.37104,9.94832,26.1,5.42125,22
"631","San Agustín",41668,41,"Huila",9995.84976696699,9996.88302053586,9996.25403135671,9984.92777884069,9997.25664904331,9987.37505068194,9993.83969098026,9997.08459074371,9994.95437606168,9996.88222938208,9990.16689563042,9995.41237949195,9988.83045106521,9992.50397699274,9991.69013116025,9994.09809410085,9989.05203518494,9995.89759902032,9996.82172778183,9997.26549468265,9995.78139018224,9996.30425824797,9998.76879111741,9995.86515873511,9996.33352433139,9997.02288408662,9997.73410158256,9998.75475332699,9998.44006604687,9997.85603422592,9998.65722518498,9998.15437580046,9995.83780740617,9992.90537966895,9991.9493975286,9984.64391781242,9987.58764285481,9988.75444716022,9982.73680566476,9979.35598150957,9980.22809735184,9981.53641219599,9982.1989532848,9974.10301374481,9969.2856246728,9971.37544654501,9961.7896501755,9968.45728665238,9968.94596924883,9977.49024703086,96.0909407357348,95.4306906750642,94.5093690783856,94.9703788245948,95.5946490981403,95.5004238036979,94.8947825706935,95.4050724969483,93.8297781722215,93.8966724874522,93.6707737540913,93.4931016454675,93.908439405284,93.8390046469795,93.4531259409357,92.5906340408889,93.3556501857987,92.9692623786156,975.96,976.03,976.09,976.16,976.23,976.29,976.29,977.487541379258,977.487541379258,978.010145833338,977.45873452,88.83235,92.31806,33.19065,63.7,22.9897,57.3
"632","Olaya Herrera",52490,52,"Nariño",9999.84087029233,9999.79986187615,9999.75861926368,9999.7636562434,9999.70731643801,9999.79070118311,9999.77793484614,9999.71566920354,9999.70445643292,9999.46705726719,9999.49921404161,9999.83046725343,9999.79999949733,9999.45943015755,9999.81812818953,9999.23515187464,9998.16927601487,9996.47071832578,9992.98031287403,9993.65118297682,9994.71264427303,9996.99668213205,9996.49895200658,9998.41439995895,9998.71297020327,9995.39537566058,9996.08710587525,9998.21223265359,9996.88559730613,9995.83331457582,9989.68623951246,9988.31274179452,9999.82837040458,9999.71999821083,9999.74131077055,9999.68332802639,9999.28195819367,9999.75736735037,9999.72016538256,9999.4240906521,9999.76039417546,9999.41786069271,9999.58870706172,9998.49070963023,9997.57775002055,9996.28243870381,9998.99634664398,9998.59655829347,9996.7745148207,9998.01790542505,94.7954985914602,94.2398802589097,94.5375292526103,95.7336384524374,94.9069739242284,93.1466643895666,94.1560617832168,92.4650965721456,92.5317298801122,92.5166200834167,92.5453604393604,92.3676516521321,93.1155146684473,91.587725415475,91.9320190903921,92.1821857410718,90.7074784409884,90.8307633280706,967.39,967.39,967.4,967.4,967.4,967.4,969.479675208604,969.479675208604,972.531707687743,971.13436767197,972.29832694,65.68454,82.55328,2.69605,24.1,2.85236999999999,19.7
"633","Itagüí",5360,5,"Antioquia",9997.96808496496,9996.25425615974,9995.04453572438,9996.59125625855,9996.37119554081,9992.66155058081,9994.87198328603,9996.86069909338,9997.84806728889,9989.89921765112,9977.972822043,9985.78028127289,9974.60371611939,9967.26869124368,9961.27392347179,9944.38113289851,9990.73289931966,9994.51598946433,9995.6219239048,9995.58620621289,9996.13967513584,9996.9593230855,9992.72047186924,9990.26142071894,9993.30287419747,9995.27783321162,9996.62026739602,9998.55652199919,9998.59262409506,9998.92252166161,9998.39531759909,9998.20179515803,9997.03536740486,9998.44099485068,9998.6162288047,9998.02819933626,9992.20993427932,9973.48918451316,9984.9764721433,9982.51341995527,9977.04832288451,9995.96121784894,9995.57926606561,9990.70808820066,9997.43256924114,9992.68914628067,9985.85725594493,9975.85229256487,9971.35787069493,9969.9208967729,91.8768018480639,93.1493693990612,92.6298429128561,92.5824390679294,92.0769071961886,92.0172207151339,91.375854669571,91.4989150455859,89.8108496004805,90.2447906020142,90.308838306972,90.0556914500199,90.8440398857217,90.6957715444395,91.3744220787497,90.9133331075628,90.3541028187852,90.4255155647162,991.99,992.04,992.08,992.13,992.18,992.23,992.351752700081,992.784073193178,993.042771534057,992.977848473699,992.908789434,96.9077,97.22082,76.859,89.1,53.87731,76.7
"634","Paz de Río",15537,15,"Boyacá",9998.08480503807,9999.19429364671,9996.54123003226,9998.00883109976,9996.7694308647,9987.84667810106,9996.71513491539,9993.16810062072,9987.39041077499,9992.48820183561,9997.90172611707,9994.35635426213,9995.70617931104,9988.19807864749,9989.87620533556,9988.48402241361,9999.1488017799,9999.24491279521,9999.3207247035,9998.37370059919,9999.39631260588,9999.30281426363,9999.31411929173,9998.98713845306,9999.38416349247,9998.60235231005,9999.32082587316,9999.30592239,9999.48102487313,9999.39368062563,9999.547809647,9999.48518041757,9985.64586376067,9987.19850774997,9995.06428459218,9985.12063174708,9991.6910319596,9991.46668985558,9993.01778565413,9984.2435154296,9990.13051433873,9975.62660299196,9959.85581401137,9962.5292725897,9954.92412317112,9963.07650011471,9959.58353149598,9983.74053418389,9979.19439008592,9971.0174114591,93.3025596415217,94.1226719385595,93.0461799749605,90.7468836476564,92.7073390924822,92.9678970115559,91.8075693681084,91.3865917396403,91.2004722450972,89.5940701752157,90.1318406786473,91.3909144584215,90.5665539005204,92.4219810434107,90.7961137319623,91.6318657463417,92.4012784093194,90.9344303374521,982.44,983.14,983.84,984.54,985.25,985.95,987.355,988.104009472753,988.455086004788,988.455086004788,988.72873904,91.81916,93.69956,56.59189,78.4,29.23524,60
"635","Villa de Leyva",15407,15,"Boyacá",9999.48269481346,9999.54213203385,9996.75809190882,9993.36071499396,9993.64367287655,9987.78978336237,9970.54474048373,9978.78181813006,9979.1044190618,9974.63178238346,9979.53799667317,9980.74698739177,9983.05250366745,9979.56978161997,9970.24167155895,9973.09540717891,9999.50968736063,9997.42729225214,9999.60349606414,9999.5459807061,9999.68572097106,9999.59962291722,9999.11672324494,9999.24537756918,9998.85708626585,9999.60435964861,9999.22160514851,9999.23825809648,9999.75211939576,9999.65478871698,9999.73031695096,9999.27453733357,9975.08357352105,9979.09764676885,9977.81149083645,9983.94032091226,9974.86090978522,9974.67423552769,9977.94628263242,9975.16254014021,9982.3903033057,9956.81687648681,9939.58724814848,9938.38331923589,9945.60243855196,9939.76677878182,9950.42006134302,9963.03442943791,9951.59472054624,9952.69486454315,91.7033449254836,90.2275847971971,92.5013300474484,89.3571417969908,91.8462155968221,91.0553848325516,89.1794246053477,91.2793082118654,91.8174707689614,91.4239263974896,90.975860183814,89.8780530791459,91.4799386826641,88.8709585408318,90.5916313649511,91.5566087691012,90.3711860642338,90.9488133325637,984.34,984.81,985.28,985.75,986.22,986.69,986.69,986.69,987.441659600435,988.105593949123,988.105593949123,91.47486,95.79003,55.09333,84.8,37.34995,80.4
"636","Puerto Gaitán",50568,50,"Meta",9999.33081662972,9999.25900879318,9997.10257284155,9992.65145401323,9995.21860742262,9992.51924915784,9991.46274330741,9987.08944602458,9996.8469314932,9966.20037354629,9986.34637694076,9983.23666220322,9972.85567777251,9972.83908260007,9979.73649274088,9987.39774000089,9991.13587976695,9995.63048715723,9994.16042097871,9987.61844730222,9986.47418384439,9994.24718502557,9992.63612849261,9991.00811310776,9995.48450778824,9979.42753126845,9992.93535204833,9990.71410090051,9991.25961127742,9994.91591982953,9995.79028702519,9998.87834161943,9992.53427953885,9997.78468326622,9989.46746252256,9988.70218715739,9991.35545994459,9982.90552604674,9986.67369888071,9973.25864374755,9979.37398848714,9986.36443983879,9978.44715963582,9946.56702400138,9967.26598690352,9957.61763452018,9963.42691034152,9967.19708175738,9962.03159388183,9951.31725566626,97.1265123879987,96.6148272096493,96.4535620187263,96.193086040078,95.564582283921,95.8239639025646,95.2116618314155,95.1688315153978,94.6804798301149,94.8388662399236,94.5182545427991,94.0458146239548,93.8240550738068,93.4315208100467,94.2866282789507,94.1476946144491,94.1038147158317,94.27686443971,938.65,938.65,938.65,938.65,938.65,938.65,938.65,942.671145378115,942.671145378115,943.873842214924,945.789203475498,75.3637,90.91776,19.54259,48.2,4.50797,28.4
"637","Pauna",15531,15,"Boyacá",9999.44430760635,9999.49473448838,9998.49365667822,9998.86555924673,9998.19360185055,9990.16055428454,9997.42981726961,9994.76441079054,9997.11947860816,9996.28411348167,9995.49039740569,9992.95398468191,9991.08048753574,9997.01920419185,9997.06337787599,9992.31328461943,9994.73827192107,9995.54770423239,9996.12772647861,9993.4409800095,9993.7811448909,9997.70715204834,9998.95936606548,9998.92683565357,9999.53962325796,9999.51793876355,9997.29803570196,9999.45988945207,9998.484012216,9999.55998169588,9998.47705811267,9999.56942099068,9993.54579260111,9994.34852525495,9990.75757880097,9988.11730232607,9989.15160202003,9989.90859784837,9985.33596074491,9981.52341507911,9991.18830657809,9989.26265522966,9986.60963956765,9982.93116913427,9977.82200896288,9987.21359160173,9976.63758391933,9972.66352741663,9969.62204799421,9973.712665889,93.6983613131792,94.3281343358138,92.7935545234317,94.6812025613243,93.3557997425019,93.2191037703711,93.448163955357,91.7845846573574,92.6606791005113,92.2675651536111,92.0046758022305,90.8000135260203,91.0203683720365,91.5038541775704,91.0216495487878,92.0473374293425,92.0147066521585,90.7177885622231,979.36,980.18,981.01,981.83,982.66,983.48,983.702620595065,985.332358535558,985.570287759366,985.557703674113,983.780867957139,77.15957,81.49551,14.97632,52.6,6.6623,41.6
"638","San Pedro de Cartago",52694,52,"Nariño",9999.47658950077,9999.37391217793,9999.25638539078,9999.28544149866,9999.08298545723,9999.23854694726,9999.27859570951,9998.23170416206,9997.61549691905,9996.63543366648,9998.02028781452,9998.0680699974,9997.95643586369,9999.08161997367,9994.12359669547,9999.03494611957,9997.86186194608,9997.72085542602,9997.4515723611,9995.5333261228,9997.76251813894,9998.42110517737,9997.8934232348,9997.92993200848,9997.9042669448,9998.843575488,9998.85823289233,9998.89397482864,9998.11654040036,9998.14969490852,9999.18719780819,9999.22632486329,9995.5289629873,9994.31359780695,9999.04136256234,9998.88649784931,9998.61727532151,9999.07224474457,9998.92011427881,9995.24792485915,9992.92656086578,9993.65770858847,9997.19528528062,9993.1463630807,9989.60842829799,9995.49714552397,9993.75753835011,9989.58866781249,9983.53841628185,9984.86683325115,94.2004502851799,92.8727635474707,93.3061786571197,93.9838291203436,93.7758543162396,93.2584529970444,93.1662625481753,90.6888385119013,92.4840911032799,91.1234608893071,91.0872353404843,91.7316371722618,91.9467677888599,91.4958701667872,91.326239443599,91.7500116242623,90.4158889786196,90.9447768346061,975.09,975.64,976.2,976.75,977.31,977.86,978.741383760012,980.424861697296,980.938734673584,981.054490262171,979.19994055,88.54079,87.21891,20.6071,45.4,16.17943,39.8
"639","Girón",68307,68,"Santander",9992.91646406348,9991.69344766095,9984.8982832152,9986.53899649038,9988.73217406645,9981.15086236805,9979.0229667536,9979.72840784667,9977.13327171898,9970.80473087296,9968.20787024167,9971.67836859044,9973.4225475068,9967.49651602475,9970.29848142983,9954.58869932834,9997.07997640018,9997.6100539923,9998.46709970213,9997.08623648755,9997.42034753637,9998.65777401028,9998.00512870708,9998.85330125535,9998.82583623795,9998.58041117232,9998.51747247701,9998.93176975949,9998.89536313326,9999.23786118784,9998.97754625148,9998.63078893433,9977.39736089289,9972.02265030119,9973.25356410541,9974.43161825855,9968.06372750099,9975.47574050253,9970.68716142108,9971.44737862422,9968.76512295423,9972.04171759974,9969.70149906247,9963.19811144192,9963.28029920062,9966.94713416985,9973.16291265559,9966.90360099131,9967.8258101014,9969.9866589756,94.6480624634511,94.1500842685672,92.814242645906,93.8260190064547,92.8713239373875,93.7427720071817,93.065888666411,93.6621693824607,93.5968073334704,92.7942622444396,92.6465279961729,92.5966877141617,92.6473047267643,92.1437655209921,92.2719969930434,92.8203771567926,92.7279234718433,92.8639117608962,986.25,986.66,987.07,987.49,987.9,988.31,988.422915977683,989.250629322802,990.182994593708,990.935279092924,990.625476387,94.21523,96.12492,54.15082,83.5,27.05725,66.8
