POLY_ID,DPTO_CC,DPTO_CN,MPIO_CCD,MPIO_CCN,MPIO_CN,MPIO_CR,MPIO_NAN,MPIO_NAR,NMr2022,Shap_Ar,Shp_Lng,above03,above18,above22,below03,below18,below22,e__2003,e__2018,JC18,NN18,PP_VAL18,JC22,NN22,PP_VAL22
208,15,BOYACÁ,131,   15131.000000000000000,CALDAS,1837,2018,      78.965574181400001,    9999.433295613509500,       0.006444843010000,       0.402175118880000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9997.502615225019300,    9998.516663160640700,0,6,,0,6,
209,15,BOYACÁ,135,   15135.000000000000000,CAMPOHERMOSO,1823,2018,     298.728379293999980,   10000.088944168299000,       0.024352976300000,       0.896145704430000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9995.950000000000700,    9999.420000000000100,0,6,,0,6,
210,15,BOYACÁ,162,   15162.000000000000000,CERINZA,1782,2018,      63.578581909800000,    9999.593634280319700,       0.005190569650000,       0.334001146820000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9999.030342544820100,    9998.588316375260500,0,5,,0,5,
211,15,BOYACÁ,172,   15172.000000000000000,CHINAVITA,1826,2018,     136.373456527000000,   10000.051984199001000,       0.011121875690000,       0.526596397910000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9992.547265562099700,    9999.426611277449400,0,7,,0,7,
212,15,BOYACÁ,176,   15176.000000000000000,CHIQUINQUIRÁ,1776,2018,     165.013669416000000,    9999.740832386560200,       0.013468620790000,       0.864127836200000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9997.390307686340700,    9999.066548338540100,0,6,,0,6,
213,15,BOYACÁ,180,   15180.000000000000000,CHISCAS,1761,2018,     658.814898135000020,    9999.759183118969300,       0.053834899540000,       1.264652103780000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9991.756833617060700,    9999.464291345490000,0,6,,0,6,
214,15,BOYACÁ,183,   15183.000000000000000,CHITA,1769,2018,     677.377002456000010,    9999.079439686169300,       0.055289864970000,       1.364847074070000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9981.959213879359600,    9998.320874516579400,0,7,,0,7,
215,15,BOYACÁ,185,   15185.000000000000000,CHITARAQUE,1621,2018,     158.534721681000010,    9999.157295090179100,       0.012946524490000,       0.579277172540000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9997.160322071100400,    9997.957102378779400,0,5,,0,5,
216,15,BOYACÁ,187,   15187.000000000000000,CHIVATÁ,Ordenanza 41 de Diciembre 14 de 1978,2018,      49.532340152200000,   10000.080326166501000,       0.004041776560000,       0.425266609110000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9999.080671224950500,    9999.423399438090200,0,6,,0,6,
217,15,BOYACÁ,189,   15189.000000000000000,CIÉNEGA,1817,2018,      53.992422407900001,   10000.125229284200000,       0.004404527110000,       0.385304475120000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9992.743835007719100,    9999.503894423960400,0,4,,0,4,
218,15,BOYACÁ,204,   15204.000000000000000,CÓMBITA,1777,2018,     145.275954813000000,    9999.957768173690100,       0.011857165390000,       0.734450078260000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9996.908381049579500,    9999.211549196459600,0,7,,0,7,
219,15,BOYACÁ,212,   15212.000000000000000,COPER,1784,2018,     149.869726724000000,    9999.190808820030700,       0.012229212950000,       0.639954012880000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9997.559802213840200,    9998.507434390139700,0,6,,0,6,
